fecha,zona,rff_real,rff_presupuesto,cpo_real,cpo_presupuesto,palmiste_real,palmiste_presupuesto,tea_real,tea_meta,almendra_real,almendra_presupuesto,kpo_real,kpo_presupuesto,extraccion_almendra,acidez,humedad,impurezas,inventario_cpo,tanque_1,tanque_2,tanque_3,tanque_4
2021-06-30,Codazzi,20922.1,21340.54,4575.11,4666.62,228.76,237.91,21.87,22.37,686.27,709.14,283.66,292.81,41.0,2.69,0.13,0.05,1372.53,686.0,458.0,229.0,0
2021-07-31,Codazzi,20088.75,20490.53,4614.4,4706.69,230.72,239.95,22.97,23.47,692.16,715.23,286.09,295.32,41.0,2.8,0.13,0.06,1384.32,692.0,461.0,231.0,0
2021-08-31,Codazzi,17376.75,17724.28,3842.14,3918.98,192.11,199.79,22.11,22.61,576.32,595.53,238.21,245.9,41.0,2.71,0.13,0.05,1152.64,576.0,384.0,192.0,0
2021-09-30,Codazzi,16252.0,16577.04,3702.31,3776.35,185.12,192.52,22.78,23.28,555.35,573.86,229.54,236.95,41.0,2.78,0.13,0.06,1110.69,555.0,370.0,185.0,0
2021-10-31,Codazzi,14080.0,14361.6,3240.61,3305.43,162.03,168.51,23.02,23.52,486.09,502.3,200.92,207.4,41.0,2.8,0.14,0.06,972.18,486.0,324.0,162.0,0
2021-11-30,Codazzi,14707.0,15001.14,3301.7,3367.73,165.08,171.69,22.45,22.95,495.25,511.76,204.71,211.31,41.0,2.74,0.13,0.05,990.51,495.0,330.0,165.0,0
2021-12-31,Codazzi,15850.75,16167.76,3297.73,3363.68,164.89,171.48,20.8,21.3,494.66,511.15,204.46,211.05,41.0,2.58,0.12,0.05,989.32,495.0,330.0,165.0,0
2022-01-31,Codazzi,21219.0,21643.38,4430.63,4519.24,221.53,230.39,20.88,21.38,664.59,686.75,274.7,283.56,41.0,2.59,0.12,0.05,1329.19,665.0,443.0,222.0,0
2022-02-28,Codazzi,21171.51,21594.94,4288.09,4373.85,214.4,222.98,20.25,20.75,643.21,664.65,265.86,274.44,41.0,2.53,0.12,0.05,1286.43,643.0,429.0,214.0,0
2022-03-31,Codazzi,25011.75,25511.99,4868.96,4966.34,243.45,253.19,19.47,19.97,730.34,754.69,301.88,311.61,41.0,2.45,0.12,0.05,1460.69,730.0,487.0,243.0,0
2022-04-30,Codazzi,22137.5,22580.25,4406.5,4494.63,220.33,229.14,19.91,20.41,660.98,683.01,273.2,282.02,41.0,2.49,0.12,0.05,1321.95,661.0,441.0,220.0,0
2022-05-31,Codazzi,20360.6,20767.81,4564.38,4655.67,228.22,237.35,22.42,22.92,684.66,707.48,282.99,292.12,41.0,2.74,0.13,0.05,1369.32,685.0,456.0,228.0,0
2022-06-30,Codazzi,17426.43,17774.96,4045.25,4126.16,202.26,210.35,23.21,23.71,606.79,627.01,250.81,258.9,41.0,2.82,0.14,0.06,1213.58,607.0,405.0,202.0,0
2022-07-31,Codazzi,17300.25,17646.26,4104.26,4186.35,205.21,213.42,23.72,24.22,615.64,636.16,254.46,262.67,41.0,2.87,0.14,0.06,1231.28,616.0,410.0,205.0,0
2022-08-31,Codazzi,21587.5,22019.25,4978.8,5078.38,248.94,258.9,23.06,23.56,746.82,771.71,308.69,318.64,41.0,2.81,0.14,0.06,1493.64,747.0,498.0,249.0,0
2022-09-30,Codazzi,22594.0,23045.88,5240.98,5345.8,262.05,272.53,23.2,23.7,786.15,812.35,324.94,335.42,41.0,2.82,0.14,0.06,1572.3,786.0,524.0,262.0,0
2022-10-31,Codazzi,25388.5,25896.27,5877.77,5995.33,293.89,305.64,23.15,23.65,881.67,911.05,364.42,376.18,41.0,2.82,0.14,0.06,1763.33,882.0,588.0,294.0,0
2022-11-30,Codazzi,22052.26,22493.3,5086.01,5187.73,254.3,264.47,23.06,23.56,762.9,788.33,315.33,325.5,41.0,2.81,0.14,0.06,1525.8,763.0,509.0,254.0,0
2022-12-31,Codazzi,23664.15,24137.43,5355.11,5462.21,267.76,278.47,22.63,23.13,803.27,830.04,332.02,342.73,41.0,2.76,0.13,0.06,1606.53,803.0,536.0,268.0,0
2023-01-31,Codazzi,24461.0,24950.22,5233.93,5338.61,261.7,272.16,21.4,21.9,785.09,811.26,324.5,334.97,41.0,2.64,0.13,0.05,1570.18,785.0,523.0,262.0,0
2023-02-28,Codazzi,22319.0,22765.38,4771.39,4866.82,238.57,248.11,21.38,21.88,715.71,739.57,295.83,305.37,41.0,2.64,0.13,0.05,1431.42,716.0,477.0,239.0,0
2023-03-31,Codazzi,24004.75,24484.85,4967.43,5066.78,248.37,258.31,20.69,21.19,745.11,769.95,307.98,317.92,41.0,2.57,0.12,0.05,1490.23,745.0,497.0,248.0,0
2023-04-30,Codazzi,19018.73,19399.1,4120.38,4202.79,206.02,214.26,21.66,22.16,618.06,638.66,255.46,263.7,41.0,2.67,0.13,0.05,1236.11,618.0,412.0,206.0,0
2023-05-31,Codazzi,18293.28,18659.15,4130.29,4212.9,206.51,214.78,22.58,23.08,619.54,640.19,256.08,264.34,41.0,2.76,0.13,0.06,1239.09,620.0,413.0,207.0,0
2023-06-30,Codazzi,20344.5,20751.39,4689.93,4783.73,234.5,243.88,23.05,23.55,703.49,726.94,290.78,300.16,41.0,2.81,0.14,0.06,1406.98,703.0,469.0,234.0,0
2023-07-31,Codazzi,15848.25,16165.22,3593.49,3665.36,179.67,186.86,22.67,23.17,539.02,556.99,222.8,229.98,41.0,2.77,0.13,0.06,1078.05,539.0,359.0,180.0,0
2023-08-31,Codazzi,21023.75,21444.23,4649.23,4742.21,232.46,241.76,22.11,22.61,697.38,720.63,288.25,297.55,41.0,2.71,0.13,0.05,1394.77,697.0,465.0,232.0,0
2023-09-30,Codazzi,21823.51,22259.98,4847.84,4944.8,242.39,252.09,22.21,22.71,727.18,751.42,300.57,310.26,41.0,2.72,0.13,0.05,1454.35,727.0,485.0,242.0,0
2023-10-31,Codazzi,20972.17,21391.62,4574.05,4665.53,228.7,237.85,21.81,22.31,686.11,708.98,283.59,292.74,41.0,2.68,0.13,0.05,1372.21,686.0,457.0,229.0,0
2023-11-30,Codazzi,19043.95,19424.83,4143.0,4225.86,207.15,215.44,21.75,22.25,621.45,642.16,256.87,265.15,41.0,2.68,0.13,0.05,1242.9,621.0,414.0,207.0,0
2023-12-31,Codazzi,19915.5,20313.81,4248.34,4333.3,212.42,220.91,21.33,21.83,637.25,658.49,263.4,271.89,41.0,2.63,0.13,0.05,1274.5,637.0,425.0,212.0,0
2024-01-31,Codazzi,22992.75,23452.6,4745.08,4839.98,237.25,246.74,20.64,21.14,711.76,735.49,294.19,303.68,41.0,2.56,0.12,0.05,1423.52,712.0,475.0,237.0,0
2024-02-29,Codazzi,23207.25,23671.4,4576.51,4668.04,228.83,237.98,19.72,20.22,686.48,709.36,283.74,292.9,41.0,2.47,0.12,0.05,1372.95,686.0,458.0,229.0,0
2024-03-31,Codazzi,20066.75,20468.08,4137.07,4219.81,206.85,215.13,20.62,21.12,620.56,641.25,256.5,264.77,41.0,2.56,0.12,0.05,1241.12,621.0,414.0,207.0,0
2024-04-30,Codazzi,21895.5,22333.41,4553.91,4644.99,227.7,236.8,20.8,21.3,683.09,705.86,282.34,291.45,41.0,2.58,0.12,0.05,1366.17,683.0,455.0,228.0,0
2024-05-31,Codazzi,20094.25,20496.14,4295.92,4381.84,214.8,223.39,21.38,21.88,644.39,665.87,266.35,274.94,41.0,2.64,0.13,0.05,1288.78,644.0,430.0,215.0,0
2024-06-30,Codazzi,19618.5,20010.87,4441.07,4529.9,222.05,230.94,22.64,23.14,666.16,688.37,275.35,284.23,41.0,2.76,0.13,0.06,1332.32,666.0,444.0,222.0,0
2024-07-31,Codazzi,15834.5,16151.19,3551.9,3622.94,177.59,184.7,22.43,22.93,532.78,550.54,220.22,227.32,41.0,2.74,0.13,0.05,1065.57,533.0,355.0,178.0,0
2024-08-31,Codazzi,17006.0,17346.12,3602.03,3674.07,180.1,187.31,21.18,21.68,540.3,558.31,223.33,230.53,41.0,2.62,0.13,0.05,1080.61,540.0,360.0,180.0,0
2024-09-30,Codazzi,14000.25,14280.26,3104.55,3166.64,155.23,161.44,22.17,22.67,465.68,481.21,192.48,198.69,41.0,2.72,0.13,0.05,931.37,466.0,310.0,155.0,0
2024-10-31,Codazzi,17001.0,17341.02,3677.0,3750.54,183.85,191.2,21.63,22.13,551.55,569.93,227.97,235.33,41.0,2.66,0.13,0.05,1103.1,552.0,368.0,184.0,0
2024-11-30,Codazzi,17900.0,18258.0,3902.0,3980.04,195.1,202.9,21.8,22.3,585.3,604.81,241.92,249.73,41.0,2.68,0.13,0.05,1170.6,585.0,390.0,195.0,0
2024-12-31,Codazzi,18343.0,18709.86,3712.0,3786.24,185.6,193.02,20.24,20.74,556.8,575.36,230.14,237.57,41.0,2.52,0.12,0.05,1113.6,557.0,371.0,186.0,0
2025-01-31,Codazzi,23942.0,24420.84,4796.0,4891.92,239.8,249.39,20.03,20.53,719.4,743.38,297.35,306.94,41.0,2.5,0.12,0.05,1438.8,719.0,480.0,240.0,0
2025-02-28,Codazzi,20911.0,21329.22,4277.7,4363.25,213.88,222.44,20.46,20.96,641.65,663.04,265.22,273.77,41.0,2.55,0.12,0.05,1283.31,642.0,428.0,214.0,0
2025-03-31,Codazzi,23306.0,23772.12,4811.63,4907.86,240.58,250.2,20.65,21.15,721.74,745.8,298.32,307.94,41.0,2.56,0.12,0.05,1443.49,722.0,481.0,241.0,0
2025-04-30,Codazzi,22844.0,23300.88,4777.0,4872.54,238.85,248.4,20.91,21.41,716.55,740.43,296.17,305.73,41.0,2.59,0.12,0.05,1433.1,717.0,478.0,239.0,0
2025-05-31,Codazzi,19765.0,20160.3,4282.0,4367.64,214.1,222.66,21.66,22.16,642.3,663.71,265.48,274.05,41.0,2.67,0.13,0.05,1284.6,642.0,428.0,214.0,0
2025-06-30,Codazzi,16856.57,17193.7,3870.89,3948.3,193.54,201.29,22.96,23.46,580.63,599.99,239.99,247.74,41.0,2.8,0.13,0.06,1161.27,581.0,387.0,194.0,0
2025-07-31,Codazzi,20885.8,21303.52,4752.24,4847.29,237.61,247.12,22.75,23.25,712.84,736.6,294.64,304.14,41.0,2.78,0.13,0.06,1425.67,713.0,475.0,238.0,0
2025-08-31,Codazzi,22286.0,22731.72,4913.52,5011.79,245.68,255.5,22.08,22.58,737.03,761.6,304.64,314.47,41.0,2.71,0.13,0.05,1474.06,737.0,491.0,246.0,0
2025-09-30,Codazzi,21258.25,21683.42,4676.28,4769.8,233.81,243.17,22.01,22.51,701.44,724.82,289.93,299.28,41.0,2.7,0.13,0.05,1402.88,701.0,468.0,234.0,0
2025-10-31,Codazzi,17000.0,17340.0,3672.0,3745.44,183.6,190.94,21.6,22.1,550.8,569.16,227.66,235.01,41.0,2.66,0.13,0.05,1101.6,551.0,367.0,184.0,0
2025-11-30,Codazzi,18870.5,19247.91,4194.88,4278.78,209.74,218.13,22.23,22.73,629.23,650.21,260.08,268.47,41.0,2.72,0.13,0.05,1258.47,629.0,419.0,210.0,0
2015-01-31,MLB,7651.81,7804.85,1689.33,1723.12,84.47,87.85,22.08,22.58,0.0,0.0,0.0,0.0,0.0,2.71,0.13,0.05,506.8,253.0,169.0,0.0,0
2015-02-28,MLB,7789.58,7945.37,1604.79,1636.88,80.24,83.45,20.6,21.1,0.0,0.0,0.0,0.0,0.0,2.56,0.12,0.05,481.44,241.0,160.0,0.0,0
2015-03-31,MLB,8782.94,8958.6,1821.04,1857.46,91.05,94.69,20.73,21.23,0.0,0.0,0.0,0.0,0.0,2.57,0.12,0.05,546.31,273.0,182.0,0.0,0
2015-04-30,MLB,10525.84,10736.36,2266.56,2311.9,113.33,117.86,21.53,22.03,0.0,0.0,0.0,0.0,0.0,2.65,0.13,0.05,679.97,340.0,227.0,0.0,0
2015-05-31,MLB,10626.17,10838.7,2397.39,2445.34,119.87,124.66,22.56,23.06,0.0,0.0,0.0,0.0,0.0,2.76,0.13,0.06,719.22,360.0,240.0,0.0,0
2015-06-30,MLB,13137.23,13399.98,3035.45,3096.16,151.77,157.84,23.11,23.61,0.0,0.0,0.0,0.0,0.0,2.81,0.14,0.06,910.64,455.0,304.0,0.0,0
2015-07-31,MLB,16062.15,16383.39,3647.8,3720.76,182.39,189.69,22.71,23.21,0.0,0.0,0.0,0.0,0.0,2.77,0.13,0.06,1094.34,547.0,365.0,0.0,0
2015-08-31,MLB,15471.24,15780.66,3326.39,3392.92,166.32,172.97,21.5,22.0,0.0,0.0,0.0,0.0,0.0,2.65,0.13,0.05,997.92,499.0,333.0,0.0,0
2015-09-30,MLB,12482.7,12732.35,2646.46,2699.39,132.32,137.62,21.2,21.7,0.0,0.0,0.0,0.0,0.0,2.62,0.13,0.05,793.94,397.0,265.0,0.0,0
2015-10-31,MLB,11629.66,11862.26,2559.79,2610.98,127.99,133.11,22.01,22.51,0.0,0.0,0.0,0.0,0.0,2.7,0.13,0.05,767.94,384.0,256.0,0.0,0
2015-11-30,MLB,10326.69,10533.22,2191.36,2235.19,109.57,113.95,21.22,21.72,0.0,0.0,0.0,0.0,0.0,2.62,0.13,0.05,657.41,329.0,219.0,0.0,0
2015-12-31,MLB,8269.93,8435.33,1742.43,1777.28,87.12,90.61,21.07,21.57,0.0,0.0,0.0,0.0,0.0,2.61,0.13,0.05,522.73,261.0,174.0,0.0,0
2016-01-31,MLB,9876.09,10073.61,2076.45,2117.98,103.82,107.98,21.02,21.52,0.0,0.0,0.0,0.0,0.0,2.6,0.13,0.05,622.93,311.0,208.0,0.0,0
2016-02-29,MLB,9936.15,10134.87,2018.12,2058.48,100.91,104.94,20.31,20.81,0.0,0.0,0.0,0.0,0.0,2.53,0.12,0.05,605.43,303.0,202.0,0.0,0
2016-03-31,MLB,7876.05,8033.57,1568.78,1600.16,78.44,81.58,19.92,20.42,0.0,0.0,0.0,0.0,0.0,2.49,0.12,0.05,470.63,235.0,157.0,0.0,0
2016-04-30,MLB,6610.17,6742.37,1374.63,1402.13,68.73,71.48,20.8,21.3,0.0,0.0,0.0,0.0,0.0,2.58,0.12,0.05,412.39,206.0,137.0,0.0,0
2016-05-31,MLB,10368.81,10576.19,2142.99,2185.85,107.15,111.44,20.67,21.17,0.0,0.0,0.0,0.0,0.0,2.57,0.12,0.05,642.9,321.0,214.0,0.0,0
2016-06-30,MLB,10374.0,10581.48,2285.49,2331.2,114.27,118.85,22.03,22.53,0.0,0.0,0.0,0.0,0.0,2.7,0.13,0.05,685.65,343.0,229.0,0.0,0
2016-07-31,MLB,13265.2,13530.5,2959.47,3018.66,147.97,153.89,22.31,22.81,0.0,0.0,0.0,0.0,0.0,2.73,0.13,0.05,887.84,444.0,296.0,0.0,0
2016-08-31,MLB,12230.4,12475.01,2617.33,2669.68,130.87,136.1,21.4,21.9,0.0,0.0,0.0,0.0,0.0,2.64,0.13,0.05,785.2,393.0,262.0,0.0,0
2016-09-30,MLB,11039.6,11260.39,2238.74,2283.51,111.94,116.41,20.28,20.78,0.0,0.0,0.0,0.0,0.0,2.53,0.12,0.05,671.62,336.0,224.0,0.0,0
2016-10-31,MLB,9496.38,9686.3,2060.98,2102.2,103.05,107.17,21.7,22.2,0.0,0.0,0.0,0.0,0.0,2.67,0.13,0.05,618.29,309.0,206.0,0.0,0
2016-11-30,MLB,8834.53,9011.22,1856.7,1893.83,92.83,96.55,21.02,21.52,0.0,0.0,0.0,0.0,0.0,2.6,0.13,0.05,557.01,279.0,186.0,0.0,0
2016-12-31,MLB,9375.6,9563.11,1970.09,2009.49,98.5,102.44,21.01,21.51,0.0,0.0,0.0,0.0,0.0,2.6,0.13,0.05,591.03,296.0,197.0,0.0,0
2017-01-31,MLB,12963.6,13222.87,2724.09,2778.57,136.2,141.65,21.01,21.51,0.0,0.0,0.0,0.0,0.0,2.6,0.13,0.05,817.23,409.0,272.0,0.0,0
2017-02-28,MLB,13348.4,13615.37,2735.81,2790.53,136.79,142.26,20.5,21.0,0.0,0.0,0.0,0.0,0.0,2.55,0.12,0.05,820.74,410.0,274.0,0.0,0
2017-03-31,MLB,15159.64,15462.83,2984.76,3044.46,149.24,155.21,19.69,20.19,0.0,0.0,0.0,0.0,0.0,2.47,0.12,0.05,895.43,448.0,298.0,0.0,0
2017-04-30,MLB,12996.5,13256.43,2690.56,2744.37,134.53,139.91,20.7,21.2,0.0,0.0,0.0,0.0,0.0,2.57,0.12,0.05,807.17,404.0,269.0,0.0,0
2017-05-31,MLB,12440.54,12689.35,2783.0,2838.66,139.15,144.72,22.37,22.87,0.0,0.0,0.0,0.0,0.0,2.74,0.13,0.05,834.9,417.0,278.0,0.0,0
2017-06-30,MLB,13629.13,13901.71,3078.91,3140.49,153.95,160.1,22.59,23.09,0.0,0.0,0.0,0.0,0.0,2.76,0.13,0.06,923.67,462.0,308.0,0.0,0
2017-07-31,MLB,12358.1,12605.26,2640.63,2693.44,132.03,137.31,21.37,21.87,0.0,0.0,0.0,0.0,0.0,2.64,0.13,0.05,792.19,396.0,264.0,0.0,0
2017-08-31,MLB,14170.95,14454.37,3117.61,3179.96,155.88,162.12,22.0,22.5,0.0,0.0,0.0,0.0,0.0,2.7,0.13,0.05,935.28,468.0,312.0,0.0,0
2017-09-30,MLB,14933.37,15232.04,3142.74,3205.59,157.14,163.42,21.05,21.55,0.0,0.0,0.0,0.0,0.0,2.6,0.13,0.05,942.82,471.0,314.0,0.0,0
2017-10-31,MLB,14771.57,15067.0,3238.89,3303.67,161.94,168.42,21.93,22.43,0.0,0.0,0.0,0.0,0.0,2.69,0.13,0.05,971.67,486.0,324.0,0.0,0
2017-11-30,MLB,13402.01,13670.05,3016.15,3076.47,150.81,156.84,22.51,23.01,0.0,0.0,0.0,0.0,0.0,2.75,0.13,0.06,904.84,452.0,302.0,0.0,0
2017-12-31,MLB,12057.33,12298.47,2633.98,2686.66,131.7,136.97,21.85,22.35,0.0,0.0,0.0,0.0,0.0,2.68,0.13,0.05,790.19,395.0,263.0,0.0,0
2018-01-31,MLB,13054.77,13315.87,2699.72,2753.71,134.99,140.39,20.68,21.18,0.0,0.0,0.0,0.0,0.0,2.57,0.12,0.05,809.92,405.0,270.0,0.0,0
2018-02-28,MLB,13593.49,13865.36,2758.93,2814.11,137.95,143.46,20.3,20.8,0.0,0.0,0.0,0.0,0.0,2.53,0.12,0.05,827.68,414.0,276.0,0.0,0
2018-03-31,MLB,14395.99,14683.91,2888.17,2945.93,144.41,150.18,20.06,20.56,0.0,0.0,0.0,0.0,0.0,2.51,0.12,0.05,866.45,433.0,289.0,0.0,0
2018-04-30,MLB,13953.54,14232.61,2996.82,3056.76,149.84,155.83,21.48,21.98,0.0,0.0,0.0,0.0,0.0,2.65,0.13,0.05,899.05,450.0,300.0,0.0,0
2018-05-31,MLB,14338.5,14625.27,3338.84,3405.62,166.94,173.62,23.29,23.79,0.0,0.0,0.0,0.0,0.0,2.83,0.14,0.06,1001.65,501.0,334.0,0.0,0
2018-06-30,MLB,13979.25,14258.84,3304.47,3370.56,165.22,171.83,23.64,24.14,0.0,0.0,0.0,0.0,0.0,2.86,0.14,0.06,991.34,496.0,330.0,0.0,0
2018-07-31,MLB,16988.1,17327.86,3843.21,3920.07,192.16,199.85,22.62,23.12,0.0,0.0,0.0,0.0,0.0,2.76,0.13,0.06,1152.96,576.0,384.0,0.0,0
2018-08-31,MLB,17549.1,17900.08,3799.68,3875.68,189.98,197.58,21.65,22.15,0.0,0.0,0.0,0.0,0.0,2.67,0.13,0.05,1139.9,570.0,380.0,0.0,0
2018-09-30,MLB,16773.9,17109.38,3520.27,3590.67,176.01,183.05,20.99,21.49,0.0,0.0,0.0,0.0,0.0,2.6,0.12,0.05,1056.08,528.0,352.0,0.0,0
2018-10-31,MLB,16891.2,17229.02,3523.63,3594.11,176.18,183.23,20.86,21.36,0.0,0.0,0.0,0.0,0.0,2.59,0.12,0.05,1057.09,529.0,352.0,0.0,0
2018-11-30,MLB,16641.3,16974.13,3477.86,3547.42,173.89,180.85,20.9,21.4,0.0,0.0,0.0,0.0,0.0,2.59,0.12,0.05,1043.36,522.0,348.0,0.0,0
2018-12-31,MLB,15810.0,16126.2,3361.32,3428.55,168.07,174.79,21.26,21.76,0.0,0.0,0.0,0.0,0.0,2.63,0.13,0.05,1008.4,504.0,336.0,0.0,0
2019-01-31,MLB,15687.6,16001.35,3025.46,3085.97,151.27,157.32,19.29,19.79,0.0,0.0,0.0,0.0,0.0,2.43,0.12,0.05,907.64,454.0,303.0,0.0,0
2019-02-28,MLB,12673.5,12926.97,2484.76,2534.46,124.24,129.21,19.61,20.11,0.0,0.0,0.0,0.0,0.0,2.46,0.12,0.05,745.43,373.0,248.0,0.0,0
2019-03-31,MLB,11742.8,11977.65,2499.52,2549.51,124.98,129.97,21.29,21.79,0.0,0.0,0.0,0.0,0.0,2.63,0.13,0.05,749.86,375.0,250.0,0.0,0
2019-04-30,MLB,11571.32,11802.75,2443.26,2492.12,122.16,127.05,21.11,21.61,0.0,0.0,0.0,0.0,0.0,2.61,0.13,0.05,732.98,366.0,244.0,0.0,0
2019-05-31,MLB,15429.77,15738.37,3373.55,3441.03,168.68,175.42,21.86,22.36,0.0,0.0,0.0,0.0,0.0,2.69,0.13,0.05,1012.07,506.0,337.0,0.0,0
2019-06-30,MLB,15575.4,15886.91,3522.18,3592.63,176.11,183.15,22.61,23.11,0.0,0.0,0.0,0.0,0.0,2.76,0.13,0.06,1056.65,528.0,352.0,0.0,0
2019-07-31,MLB,15968.1,16287.46,3503.6,3573.68,175.18,182.19,21.94,22.44,0.0,0.0,0.0,0.0,0.0,2.69,0.13,0.05,1051.08,526.0,350.0,0.0,0
2019-08-31,MLB,17125.8,17468.32,3719.84,3794.23,185.99,193.43,21.72,22.22,0.0,0.0,0.0,0.0,0.0,2.67,0.13,0.05,1115.95,558.0,372.0,0.0,0
2019-09-30,MLB,15657.0,15970.14,3288.3,3354.07,164.42,170.99,21.0,21.5,0.0,0.0,0.0,0.0,0.0,2.6,0.13,0.05,986.49,493.0,329.0,0.0,0
2019-10-31,MLB,14858.45,15155.61,3139.29,3202.07,156.96,163.24,21.13,21.63,0.0,0.0,0.0,0.0,0.0,2.61,0.13,0.05,941.79,471.0,314.0,0.0,0
2019-11-30,MLB,13919.66,14198.05,2952.63,3011.68,147.63,153.54,21.21,21.71,0.0,0.0,0.0,0.0,0.0,2.62,0.13,0.05,885.79,443.0,295.0,0.0,0
2019-12-31,MLB,13162.95,13426.21,2780.28,2835.88,139.01,144.57,21.12,21.62,0.0,0.0,0.0,0.0,0.0,2.61,0.13,0.05,834.08,417.0,278.0,0.0,0
2020-01-31,MLB,14493.81,14783.68,2928.23,2986.79,146.41,152.27,20.2,20.7,0.0,0.0,0.0,0.0,0.0,2.52,0.12,0.05,878.47,439.0,293.0,0.0,0
2020-02-29,MLB,14391.77,14679.6,2685.07,2738.77,134.25,139.62,18.66,19.16,0.0,0.0,0.0,0.0,0.0,2.37,0.11,0.05,805.52,403.0,269.0,0.0,0
2020-03-31,MLB,14518.61,14808.98,2786.38,2842.11,139.32,144.89,19.19,19.69,0.0,0.0,0.0,0.0,0.0,2.42,0.12,0.05,835.91,418.0,279.0,0.0,0
2020-04-30,MLB,14575.8,14867.32,2872.09,2929.53,143.6,149.35,19.7,20.2,0.0,0.0,0.0,0.0,0.0,2.47,0.12,0.05,861.63,431.0,287.0,0.0,0
2020-05-31,MLB,13908.1,14186.26,2991.9,3051.74,149.6,155.58,21.51,22.01,0.0,0.0,0.0,0.0,0.0,2.65,0.13,0.05,897.57,449.0,299.0,0.0,0
2020-06-30,MLB,13661.02,13934.24,3030.49,3091.1,151.52,157.59,22.18,22.68,0.0,0.0,0.0,0.0,0.0,2.72,0.13,0.05,909.15,455.0,303.0,0.0,0
2020-07-31,MLB,13296.02,13561.94,2954.14,3013.22,147.71,153.62,22.22,22.72,0.0,0.0,0.0,0.0,0.0,2.72,0.13,0.05,886.24,443.0,295.0,0.0,0
2020-08-31,MLB,12302.87,12548.93,2703.59,2757.66,135.18,140.59,21.98,22.48,0.0,0.0,0.0,0.0,0.0,2.7,0.13,0.05,811.08,406.0,270.0,0.0,0
2020-09-30,MLB,10610.35,10822.56,2219.45,2263.84,110.97,115.41,20.92,21.42,0.0,0.0,0.0,0.0,0.0,2.59,0.12,0.05,665.83,333.0,222.0,0.0,0
2020-10-31,MLB,10049.94,10250.94,2126.95,2169.49,106.35,110.6,21.16,21.66,0.0,0.0,0.0,0.0,0.0,2.62,0.13,0.05,638.08,319.0,213.0,0.0,0
2020-11-30,MLB,8681.15,8854.78,1823.71,1860.19,91.19,94.83,21.01,21.51,0.0,0.0,0.0,0.0,0.0,2.6,0.13,0.05,547.11,274.0,182.0,0.0,0
2020-12-31,MLB,9531.99,9722.63,1949.99,1988.99,97.5,101.4,20.46,20.96,0.0,0.0,0.0,0.0,0.0,2.55,0.12,0.05,585.0,292.0,195.0,0.0,0
2021-01-31,MLB,13614.36,13886.65,2701.34,2755.37,135.07,140.47,19.84,20.34,0.0,0.0,0.0,0.0,0.0,2.48,0.12,0.05,810.4,405.0,270.0,0.0,0
2021-02-28,MLB,15448.2,15757.16,2987.84,3047.59,149.39,155.37,19.34,19.84,0.0,0.0,0.0,0.0,0.0,2.43,0.12,0.05,896.35,448.0,299.0,0.0,0
2021-03-31,MLB,17348.3,17695.27,3268.97,3334.35,163.45,169.99,18.84,19.34,0.0,0.0,0.0,0.0,0.0,2.38,0.11,0.05,980.69,490.0,327.0,0.0,0
2021-04-30,MLB,16765.46,17100.77,3383.18,3450.84,169.16,175.93,20.18,20.68,0.0,0.0,0.0,0.0,0.0,2.52,0.12,0.05,1014.95,507.0,338.0,0.0,0
2021-05-31,MLB,16816.05,17152.37,3542.62,3613.47,177.13,184.22,21.07,21.57,0.0,0.0,0.0,0.0,0.0,2.61,0.13,0.05,1062.79,531.0,354.0,0.0,0
2021-06-30,MLB,11314.06,11540.34,2425.3,2473.8,121.26,126.12,21.44,21.94,0.0,0.0,0.0,0.0,0.0,2.64,0.13,0.05,727.59,364.0,243.0,0.0,0
2021-07-31,MLB,14959.36,15258.55,3236.58,3301.31,161.83,168.3,21.64,22.14,0.0,0.0,0.0,0.0,0.0,2.66,0.13,0.05,970.97,485.0,324.0,0.0,0
2021-08-31,MLB,14395.1,14683.0,3047.37,3108.32,152.37,158.46,21.17,21.67,0.0,0.0,0.0,0.0,0.0,2.62,0.13,0.05,914.21,457.0,305.0,0.0,0
2021-09-30,MLB,13638.01,13910.77,2917.28,2975.62,145.86,151.7,21.39,21.89,0.0,0.0,0.0,0.0,0.0,2.64,0.13,0.05,875.18,438.0,292.0,0.0,0
2021-10-31,MLB,15069.26,15370.65,3231.86,3296.5,161.59,168.06,21.45,21.95,0.0,0.0,0.0,0.0,0.0,2.64,0.13,0.05,969.56,485.0,323.0,0.0,0
2021-11-30,MLB,12868.34,13125.71,2741.01,2795.84,137.05,142.53,21.3,21.8,0.0,0.0,0.0,0.0,0.0,2.63,0.13,0.05,822.3,411.0,274.0,0.0,0
2021-12-31,MLB,13334.51,13601.2,2793.36,2849.23,139.67,145.25,20.95,21.45,0.0,0.0,0.0,0.0,0.0,2.59,0.12,0.05,838.01,419.0,279.0,0.0,0
2022-01-31,MLB,16393.52,16721.39,3333.46,3400.13,166.67,173.34,20.33,20.83,0.0,0.0,0.0,0.0,0.0,2.53,0.12,0.05,1000.04,500.0,333.0,0.0,0
2022-02-28,MLB,15879.43,16197.02,3139.86,3202.66,156.99,163.27,19.77,20.27,0.0,0.0,0.0,0.0,0.0,2.48,0.12,0.05,941.96,471.0,314.0,0.0,0
